"","County Name","CBSA","CBSA Name","ZIP","area_rent_br0","area_rent_br1","area_rent_br2","area_rent_br3","area_rent_br4","year"
"1378","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98367,690,810,990,1460,1750,2014
"1379","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98371,690,800,980,1440,1740,2014
"1380","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98372,760,890,1080,1590,1910,2014
"1381","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98373,790,930,1130,1670,2000,2014
"1382","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98374,830,970,1180,1740,2090,2014
"1383","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98375,1110,1300,1580,2330,2800,2014
"1384","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98385,450,520,640,940,1130,2014
"1385","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98387,790,930,1130,1670,2000,2014
"1386","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98388,650,760,930,1370,1650,2014
"1387","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98390,670,780,950,1400,1680,2014
"1388","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98391,920,1070,1310,1930,2320,2014
"1389","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98394,760,890,1080,1590,1910,2014
"1390","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98395,690,810,990,1460,1750,2014
"1391","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98396,860,1010,1230,1810,2180,2014
"1392","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98401,690,810,990,1460,1750,2014
"1393","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98402,530,620,750,1110,1330,2014
"1394","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98403,620,730,890,1310,1580,2014
"1395","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98404,700,820,1000,1470,1770,2014
"1396","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98405,590,690,840,1240,1490,2014
"1397","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98406,660,770,940,1390,1660,2014
"1398","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98407,690,810,990,1460,1750,2014
"1399","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98408,730,850,1040,1530,1840,2014
"1400","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98409,650,760,930,1370,1650,2014
"1401","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98411,690,810,990,1460,1750,2014
"1402","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98416,630,740,900,1330,1590,2014
"1403","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98417,690,810,990,1460,1750,2014
"1404","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98418,690,810,990,1460,1750,2014
"1405","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98419,690,810,990,1460,1750,2014
"1406","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98421,690,810,990,1460,1750,2014
"1407","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98422,880,1030,1250,1840,2210,2014
"1408","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98424,650,760,930,1370,1650,2014
"1409","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98430,690,810,990,1460,1750,2014
"1410","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98433,1020,1190,1450,2140,2570,2014
"1411","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98438,690,810,990,1460,1750,2014
"1412","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98439,630,740,900,1330,1590,2014
"1413","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98443,810,940,1150,1690,2040,2014
"1414","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98444,600,700,850,1250,1510,2014
"1415","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98445,780,910,1110,1640,1970,2014
"1416","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98446,690,800,980,1440,1740,2014
"1417","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98448,690,810,990,1460,1750,2014
"1418","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98464,690,810,990,1460,1750,2014
"1419","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98465,590,690,840,1240,1490,2014
"1420","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98466,680,800,970,1430,1720,2014
"1421","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98467,670,780,950,1400,1680,2014
"1422","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98490,690,810,990,1460,1750,2014
"1423","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98496,690,810,990,1460,1750,2014
"1424","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98498,650,760,930,1370,1650,2014
"1425","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98499,570,660,810,1190,1430,2014
"1426","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98558,690,810,990,1460,1750,2014
"1427","Pierce County","42660","Seattle-Tacoma-Bellevue, WA MSA",98580,760,890,1080,1590,1910,2014
"1428","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98221,650,720,970,1360,1330,2014
"1429","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98222,610,680,910,1280,1250,2014
"1430","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98229,610,680,910,1280,1250,2014
"1431","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98232,800,890,1200,1680,1640,2014
"1432","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98233,640,710,950,1330,1300,2014
"1433","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98235,540,600,810,1140,1110,2014
"1434","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98237,580,640,860,1210,1180,2014
"1435","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98238,610,680,910,1280,1250,2014
"1436","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98241,520,580,780,1090,1070,2014
"1437","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98255,660,740,990,1390,1360,2014
"1438","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98257,640,710,960,1350,1320,2014
"1439","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98263,610,680,910,1280,1250,2014
"1440","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98267,610,680,910,1280,1250,2014
"1441","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98273,580,650,870,1220,1190,2014
"1442","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98274,650,720,970,1360,1330,2014
"1443","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98283,490,550,740,1040,1010,2014
"1444","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98284,590,650,880,1240,1210,2014
"1445","Skagit County","34580","Mount Vernon-Anacortes, WA MSA",98292,610,680,910,1280,1250,2014
"1446","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98012,920,1070,1310,1930,2320,2014
"1447","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98020,810,940,1150,1690,2040,2014
"1448","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98021,1000,1160,1420,2090,2520,2014
"1449","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98026,730,850,1040,1530,1840,2014
"1450","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98036,720,840,1030,1520,1820,2014
"1451","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98037,790,920,1120,1650,1980,2014
"1452","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98043,760,890,1090,1610,1930,2014
"1453","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98046,770,900,1100,1620,1950,2014
"1454","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98072,840,980,1200,1770,2130,2014
"1455","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98077,1120,1300,1590,2340,2820,2014
"1456","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98082,770,900,1100,1620,1950,2014
"1457","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98087,860,1010,1230,1810,2180,2014
"1458","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98201,630,740,900,1330,1590,2014
"1459","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98203,700,820,1000,1470,1770,2014
"1460","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98204,700,820,1000,1470,1770,2014
"1461","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98205,890,1040,1270,1870,2250,2014
"1462","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98206,770,900,1100,1620,1950,2014
"1463","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98207,770,900,1100,1620,1950,2014
"1464","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98208,810,940,1150,1690,2040,2014
"1465","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98213,770,900,1100,1620,1950,2014
"1466","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98223,760,890,1080,1590,1910,2014
"1467","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98241,580,680,830,1220,1470,2014
"1468","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98251,910,1060,1290,1900,2280,2014
"1469","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98252,660,770,940,1390,1660,2014
"1470","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98256,510,600,730,1080,1290,2014
"1471","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98258,940,1100,1340,1970,2370,2014
"1472","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98259,770,900,1100,1620,1950,2014
"1473","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98270,760,890,1090,1610,1930,2014
"1474","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98271,910,1060,1290,1900,2280,2014
"1475","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98272,830,970,1180,1740,2090,2014
"1476","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98275,920,1070,1310,1930,2320,2014
"1477","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98282,770,900,1100,1620,1950,2014
"1478","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98287,770,900,1100,1620,1950,2014
"1479","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98290,740,870,1060,1560,1880,2014
"1480","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98291,770,900,1100,1620,1950,2014
"1481","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98292,740,860,1050,1550,1860,2014
"1482","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98293,770,900,1100,1620,1950,2014
"1483","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98294,790,930,1130,1670,2000,2014
"1484","Snohomish County","42660","Seattle-Tacoma-Bellevue, WA MSA",98296,1030,1210,1470,2170,2600,2014
"1485","Spokane County","44060","Spokane, WA MSA",99001,410,500,680,970,1100,2014
"1486","Spokane County","44060","Spokane, WA MSA",99003,400,500,670,960,1090,2014
"1487","Spokane County","44060","Spokane, WA MSA",99004,400,500,670,960,1090,2014
"1488","Spokane County","44060","Spokane, WA MSA",99005,490,600,810,1160,1310,2014
"1489","Spokane County","44060","Spokane, WA MSA",99006,460,560,760,1090,1230,2014
"1490","Spokane County","44060","Spokane, WA MSA",99008,400,500,670,960,1090,2014
"1491","Spokane County","44060","Spokane, WA MSA",99009,450,550,750,1070,1220,2014
"1492","Spokane County","44060","Spokane, WA MSA",99011,670,820,1110,1590,1800,2014
"1493","Spokane County","44060","Spokane, WA MSA",99012,420,520,700,1000,1140,2014
"1494","Spokane County","44060","Spokane, WA MSA",99013,390,470,640,920,1040,2014
"1495","Spokane County","44060","Spokane, WA MSA",99016,460,560,760,1090,1230,2014
"1496","Spokane County","44060","Spokane, WA MSA",99018,450,550,740,1060,1200,2014
"1497","Spokane County","44060","Spokane, WA MSA",99019,610,750,1010,1440,1640,2014
"1498","Spokane County","44060","Spokane, WA MSA",99020,450,550,740,1060,1200,2014
"1499","Spokane County","44060","Spokane, WA MSA",99021,520,640,860,1230,1400,2014
"1500","Spokane County","44060","Spokane, WA MSA",99022,420,520,700,1000,1140,2014
"1501","Spokane County","44060","Spokane, WA MSA",99023,450,550,740,1060,1200,2014
"1502","Spokane County","44060","Spokane, WA MSA",99025,630,770,1040,1490,1690,2014
"1503","Spokane County","44060","Spokane, WA MSA",99026,620,750,1020,1460,1660,2014
"1504","Spokane County","44060","Spokane, WA MSA",99027,670,820,1110,1590,1800,2014
"1505","Spokane County","44060","Spokane, WA MSA",99029,440,540,730,1040,1180,2014
"1506","Spokane County","44060","Spokane, WA MSA",99030,500,610,830,1190,1350,2014
"1507","Spokane County","44060","Spokane, WA MSA",99031,390,470,640,920,1040,2014
"1508","Spokane County","44060","Spokane, WA MSA",99032,450,550,740,1060,1200,2014
"1509","Spokane County","44060","Spokane, WA MSA",99033,450,550,740,1060,1200,2014
"1510","Spokane County","44060","Spokane, WA MSA",99036,450,550,740,1060,1200,2014
"1511","Spokane County","44060","Spokane, WA MSA",99037,470,580,780,1120,1270,2014
"1512","Spokane County","44060","Spokane, WA MSA",99039,450,550,740,1060,1200,2014
"1513","Spokane County","44060","Spokane, WA MSA",99110,430,520,710,1020,1150,2014
"1514","Spokane County","44060","Spokane, WA MSA",99156,450,550,740,1060,1200,2014
"1515","Spokane County","44060","Spokane, WA MSA",99170,410,500,680,970,1100,2014
"1516","Spokane County","44060","Spokane, WA MSA",99201,390,470,640,920,1040,2014
"1517","Spokane County","44060","Spokane, WA MSA",99202,440,530,720,1030,1170,2014
"1518","Spokane County","44060","Spokane, WA MSA",99203,520,640,860,1230,1400,2014
"1519","Spokane County","44060","Spokane, WA MSA",99204,390,470,640,920,1040,2014
"1520","Spokane County","44060","Spokane, WA MSA",99205,530,640,870,1240,1410,2014
"1521","Spokane County","44060","Spokane, WA MSA",99206,450,550,740,1060,1200,2014
"1522","Spokane County","44060","Spokane, WA MSA",99207,450,550,740,1060,1200,2014
"1523","Spokane County","44060","Spokane, WA MSA",99208,450,550,740,1060,1200,2014
"1524","Spokane County","44060","Spokane, WA MSA",99209,450,550,740,1060,1200,2014
"1525","Spokane County","44060","Spokane, WA MSA",99210,450,550,740,1060,1200,2014
"1526","Spokane County","44060","Spokane, WA MSA",99211,450,550,740,1060,1200,2014
"1527","Spokane County","44060","Spokane, WA MSA",99212,450,550,750,1070,1220,2014
"1528","Spokane County","44060","Spokane, WA MSA",99213,450,550,740,1060,1200,2014
"1529","Spokane County","44060","Spokane, WA MSA",99214,450,550,740,1060,1200,2014
"1530","Spokane County","44060","Spokane, WA MSA",99216,450,550,740,1060,1200,2014
"1531","Spokane County","44060","Spokane, WA MSA",99217,450,550,750,1070,1220,2014
"1532","Spokane County","44060","Spokane, WA MSA",99218,440,540,730,1040,1180,2014
"1533","Spokane County","44060","Spokane, WA MSA",99219,450,550,740,1060,1200,2014
"1534","Spokane County","44060","Spokane, WA MSA",99220,450,550,740,1060,1200,2014
"1535","Spokane County","44060","Spokane, WA MSA",99223,480,590,800,1140,1300,2014
"1536","Spokane County","44060","Spokane, WA MSA",99224,450,550,750,1070,1220,2014
"1537","Spokane County","44060","Spokane, WA MSA",99228,450,550,740,1060,1200,2014
"1538","Thurston County","36500","Olympia, WA MSA",98501,670,740,900,1300,1590,2014
"1539","Thurston County","36500","Olympia, WA MSA",98502,640,700,860,1250,1520,2014
"1540","Thurston County","36500","Olympia, WA MSA",98503,700,770,940,1360,1660,2014
"1541","Thurston County","36500","Olympia, WA MSA",98506,700,770,940,1360,1660,2014
"1542","Thurston County","36500","Olympia, WA MSA",98507,700,770,940,1360,1660,2014
"1543","Thurston County","36500","Olympia, WA MSA",98508,700,770,940,1360,1660,2014
"1544","Thurston County","36500","Olympia, WA MSA",98509,700,770,940,1360,1660,2014
"1545","Thurston County","36500","Olympia, WA MSA",98511,700,770,940,1360,1660,2014
"1546","Thurston County","36500","Olympia, WA MSA",98512,730,800,980,1420,1740,2014
"1547","Thurston County","36500","Olympia, WA MSA",98513,890,970,1190,1720,2110,2014
"1548","Thurston County","36500","Olympia, WA MSA",98516,800,870,1070,1550,1900,2014
"1549","Thurston County","36500","Olympia, WA MSA",98530,610,670,820,1190,1450,2014
"1550","Thurston County","36500","Olympia, WA MSA",98531,580,630,770,1110,1360,2014
"1551","Thurston County","36500","Olympia, WA MSA",98540,700,770,940,1360,1660,2014
"1552","Thurston County","36500","Olympia, WA MSA",98568,700,770,940,1360,1660,2014
"1553","Thurston County","36500","Olympia, WA MSA",98576,710,780,950,1380,1680,2014
"1554","Thurston County","36500","Olympia, WA MSA",98579,630,690,840,1220,1490,2014
"1555","Thurston County","36500","Olympia, WA MSA",98589,680,740,910,1320,1610,2014
"1556","Thurston County","36500","Olympia, WA MSA",98597,890,970,1190,1720,2110,2014
"1557","Whatcom County","13380","Bellingham, WA MSA",98220,580,680,890,1290,1440,2014
"1558","Whatcom County","13380","Bellingham, WA MSA",98225,550,650,850,1230,1370,2014
"1559","Whatcom County","13380","Bellingham, WA MSA",98226,590,700,920,1330,1490,2014
"1560","Whatcom County","13380","Bellingham, WA MSA",98227,580,680,890,1290,1440,2014
"1561","Whatcom County","13380","Bellingham, WA MSA",98228,580,680,890,1290,1440,2014
"1562","Whatcom County","13380","Bellingham, WA MSA",98229,610,710,940,1360,1520,2014
"1563","Whatcom County","13380","Bellingham, WA MSA",98230,630,750,980,1420,1580,2014
"1564","Whatcom County","13380","Bellingham, WA MSA",98237,580,680,890,1290,1440,2014
"1565","Whatcom County","13380","Bellingham, WA MSA",98240,720,840,1110,1610,1790,2014
"1566","Whatcom County","13380","Bellingham, WA MSA",98244,860,1010,1330,1930,2150,2014
"1567","Whatcom County","13380","Bellingham, WA MSA",98247,610,710,940,1360,1520,2014
"1568","Whatcom County","13380","Bellingham, WA MSA",98248,580,680,900,1300,1460,2014
"1569","Whatcom County","13380","Bellingham, WA MSA",98262,490,580,760,1100,1230,2014
"1570","Whatcom County","13380","Bellingham, WA MSA",98264,530,620,820,1190,1330,2014
"1571","Whatcom County","13380","Bellingham, WA MSA",98266,560,660,870,1260,1410,2014
"1572","Whatcom County","13380","Bellingham, WA MSA",98276,760,900,1180,1710,1910,2014
"1573","Whatcom County","13380","Bellingham, WA MSA",98281,430,500,660,960,1070,2014
"1574","Whatcom County","13380","Bellingham, WA MSA",98283,500,590,780,1130,1260,2014
"1575","Whatcom County","13380","Bellingham, WA MSA",98284,600,710,930,1350,1500,2014
"1576","Whatcom County","13380","Bellingham, WA MSA",98295,690,810,1060,1530,1710,2014
"1577","Yakima County","49420","Yakima, WA MSA",98901,410,500,650,870,1050,2014
"1578","Yakima County","49420","Yakima, WA MSA",98902,450,540,700,930,1130,2014
"1579","Yakima County","49420","Yakima, WA MSA",98903,500,610,790,1050,1270,2014
"1580","Yakima County","49420","Yakima, WA MSA",98907,460,570,730,970,1180,2014
"1581","Yakima County","49420","Yakima, WA MSA",98908,540,660,850,1130,1370,2014
"1582","Yakima County","49420","Yakima, WA MSA",98909,460,570,730,970,1180,2014
"1583","Yakima County","49420","Yakima, WA MSA",98921,460,570,730,970,1180,2014
"1584","Yakima County","49420","Yakima, WA MSA",98923,460,570,730,970,1180,2014
"1585","Yakima County","49420","Yakima, WA MSA",98929,460,570,730,970,1180,2014
"1586","Yakima County","49420","Yakima, WA MSA",98930,490,600,770,1030,1240,2014
"1587","Yakima County","49420","Yakima, WA MSA",98932,530,640,830,1110,1340,2014
"1588","Yakima County","49420","Yakima, WA MSA",98933,500,610,780,1040,1260,2014
"1589","Yakima County","49420","Yakima, WA MSA",98935,440,540,690,920,1110,2014
"1590","Yakima County","49420","Yakima, WA MSA",98936,660,800,1030,1380,1660,2014
"1591","Yakima County","49420","Yakima, WA MSA",98937,520,630,810,1080,1310,2014
"1592","Yakima County","49420","Yakima, WA MSA",98938,420,510,660,880,1060,2014
"1593","Yakima County","49420","Yakima, WA MSA",98939,520,630,810,1080,1310,2014
"1594","Yakima County","49420","Yakima, WA MSA",98942,520,630,810,1080,1310,2014
"1595","Yakima County","49420","Yakima, WA MSA",98944,450,550,710,950,1140,2014
"1596","Yakima County","49420","Yakima, WA MSA",98947,410,500,640,850,1030,2014
"1597","Yakima County","49420","Yakima, WA MSA",98948,460,560,720,960,1160,2014
"1598","Yakima County","49420","Yakima, WA MSA",98951,430,520,670,890,1080,2014
"1599","Yakima County","49420","Yakima, WA MSA",98952,430,530,680,910,1100,2014
"1600","Yakima County","49420","Yakima, WA MSA",98953,570,690,890,1190,1430,2014
"1601","Yakima County","49420","Yakima, WA MSA",99350,460,570,730,970,1180,2014
"1602","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",98930,550,630,810,1080,1400,2015
"1603","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",98944,570,660,840,1120,1450,2015
"1604","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99320,550,630,810,1080,1400,2015
"1605","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99336,550,630,810,1080,1400,2015
"1606","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99337,590,670,860,1150,1480,2015
"1607","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99338,850,970,1240,1660,2140,2015
"1608","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99345,440,500,640,860,1100,2015
"1609","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99346,570,660,840,1120,1450,2015
"1610","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99350,540,620,790,1060,1360,2015
"1611","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99352,640,730,940,1260,1620,2015
"1612","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99353,520,590,760,1020,1310,2015
"1613","Benton County","28420","Kennewick-Pasco-Richland, WA MSA",99354,600,690,880,1180,1520,2015
"1614","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98801,460,570,770,970,1360,2015
"1615","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98811,450,550,750,940,1330,2015
"1616","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98815,420,520,700,880,1240,2015
"1617","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98816,420,520,710,890,1260,2015
"1618","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98817,450,550,750,940,1330,2015
"1619","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98821,450,550,750,940,1330,2015
"1620","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98822,400,500,680,860,1200,2015
"1621","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98826,500,620,840,1060,1490,2015
"1622","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98828,430,530,720,910,1280,2015
"1623","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98831,380,470,640,810,1130,2015
"1624","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98836,450,550,750,940,1330,2015
"1625","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98847,450,550,750,940,1330,2015
"1626","Chelan County","48300","Wenatchee-East Wenatchee, WA MSA",98852,450,550,750,940,1330,2015
"1627","Cowlitz County","31020","Longview, WA MSA",98581,460,600,740,1090,1310,2015
"1628","Cowlitz County","31020","Longview, WA MSA",98601,460,600,740,1090,1310,2015
"1629","Cowlitz County","31020","Longview, WA MSA",98603,480,630,770,1130,1360,2015
"1630","Cowlitz County","31020","Longview, WA MSA",98609,460,600,740,1090,1310,2015
"1631","Cowlitz County","31020","Longview, WA MSA",98611,520,670,830,1220,1470,2015
"1632","Cowlitz County","31020","Longview, WA MSA",98616,460,600,740,1090,1310,2015
"1633","Cowlitz County","31020","Longview, WA MSA",98625,640,840,1030,1520,1820,2015
"1634","Cowlitz County","31020","Longview, WA MSA",98626,450,590,720,1060,1280,2015
"1635","Cowlitz County","31020","Longview, WA MSA",98632,450,590,720,1060,1280,2015
"1636","Cowlitz County","31020","Longview, WA MSA",98645,520,680,840,1240,1490,2015
"1637","Cowlitz County","31020","Longview, WA MSA",98649,460,600,740,1090,1310,2015
"1638","Cowlitz County","31020","Longview, WA MSA",98674,490,640,790,1160,1400,2015
"1639","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98802,470,580,790,990,1400,2015
"1640","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98812,410,510,690,870,1220,2015
"1641","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98813,380,470,640,810,1130,2015
"1642","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98823,460,580,780,980,1380,2015
"1643","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98830,420,520,700,880,1240,2015
"1644","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98843,490,610,830,1040,1470,2015
"1645","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98845,470,580,790,990,1400,2015
"1646","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98848,460,580,780,980,1380,2015
"1647","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98850,460,580,780,980,1380,2015
"1648","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",98858,430,540,730,920,1290,2015
"1649","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",99115,380,470,640,810,1130,2015
"1650","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",99116,430,540,730,920,1290,2015
"1651","Douglas County","48300","Wenatchee-East Wenatchee, WA MSA",99133,380,470,640,810,1130,2015
"1652","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99301,540,620,790,1060,1360,2015
"1653","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99326,500,570,730,980,1260,2015
"1654","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99330,660,750,960,1280,1650,2015
"1655","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99335,580,660,850,1140,1460,2015
"1656","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99343,460,520,670,900,1150,2015
"1657","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99344,530,610,780,1040,1340,2015
"1658","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99359,530,610,780,1040,1340,2015
"1659","Franklin County","28420","Kennewick-Pasco-Richland, WA MSA",99371,610,700,900,1200,1550,2015
"1660","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98001,1020,1190,1450,2140,2570,2015
"1661","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98002,690,800,980,1440,1740,2015
"1662","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98003,730,850,1040,1530,1840,2015
"1663","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98004,1060,1240,1510,2230,2670,2015
"1664","King County","42660","Seattle-Tacoma-Bellevue, WA MSA",98005,890,1040,1270,1870,2250,2015
